GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC05_EST_VC17,HC05_MOE_VC17,HC06_EST_VC17,HC06_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC05_EST_VC18,HC05_MOE_VC18,HC06_EST_VC18,HC06_MOE_VC18
Id,Id2,Geography,Total; Estimate; Percent high school graduate or higher,Total; Margin of Error; Percent high school graduate or higher,Percent; Estimate; Percent high school graduate or higher,Percent; Margin of Error; Percent high school graduate or higher,Male; Estimate; Percent high school graduate or higher,Male; Margin of Error; Percent high school graduate or higher,Percent Male; Estimate; Percent high school graduate or higher,Percent Male; Margin of Error; Percent high school graduate or higher,Female; Estimate; Percent high school graduate or higher,Female; Margin of Error; Percent high school graduate or higher,Percent Female; Estimate; Percent high school graduate or higher,Percent Female; Margin of Error; Percent high school graduate or higher,Total; Estimate; Percent bachelor's degree or higher,Total; Margin of Error; Percent bachelor's degree or higher,Percent; Estimate; Percent bachelor's degree or higher,Percent; Margin of Error; Percent bachelor's degree or higher,Male; Estimate; Percent bachelor's degree or higher,Male; Margin of Error; Percent bachelor's degree or higher,Percent Male; Estimate; Percent bachelor's degree or higher,Percent Male; Margin of Error; Percent bachelor's degree or higher,Female; Estimate; Percent bachelor's degree or higher,Female; Margin of Error; Percent bachelor's degree or higher,Percent Female; Estimate; Percent bachelor's degree or higher,Percent Female; Margin of Error; Percent bachelor's degree or higher
1400000US06037600302,06037600302,"Census Tract 6003.02, Los Angeles County, California",(X),(X),82.9,6.0,(X),(X),81.0,8.8,(X),(X),84.2,6.9,(X),(X),12.2,6.8,(X),(X),11.9,11.2,(X),(X),12.4,7.5
1400000US06037600303,06037600303,"Census Tract 6003.03, Los Angeles County, California",(X),(X),61.2,8.3,(X),(X),51.8,14.3,(X),(X),66.0,9.2,(X),(X),4.8,3.1,(X),(X),1.3,1.9,(X),(X),6.5,4.6
1400000US06037600304,06037600304,"Census Tract 6003.04, Los Angeles County, California",(X),(X),63.7,6.3,(X),(X),66.7,7.9,(X),(X),61.5,8.3,(X),(X),6.5,3.3,(X),(X),4.1,3.8,(X),(X),8.3,4.4
1400000US06037600400,06037600400,"Census Tract 6004, Los Angeles County, California",(X),(X),83.4,6.3,(X),(X),77.0,10.5,(X),(X),87.2,5.3,(X),(X),19.8,6.0,(X),(X),21.3,9.5,(X),(X),18.9,8.4
1400000US06037600501,06037600501,"Census Tract 6005.01, Los Angeles County, California",(X),(X),88.3,5.3,(X),(X),88.5,6.8,(X),(X),88.1,5.8,(X),(X),20.2,6.0,(X),(X),18.5,7.5,(X),(X),21.4,6.7
1400000US06037600502,06037600502,"Census Tract 6005.02, Los Angeles County, California",(X),(X),76.0,5.6,(X),(X),71.1,8.2,(X),(X),80.1,5.7,(X),(X),15.8,5.9,(X),(X),14.8,6.4,(X),(X),16.6,7.3
1400000US06037600601,06037600601,"Census Tract 6006.01, Los Angeles County, California",(X),(X),90.2,3.6,(X),(X),91.3,4.3,(X),(X),89.2,4.7,(X),(X),26.9,6.0,(X),(X),23.2,9.0,(X),(X),30.2,7.1
1400000US06037600602,06037600602,"Census Tract 6006.02, Los Angeles County, California",(X),(X),72.8,7.0,(X),(X),75.2,8.3,(X),(X),70.7,9.2,(X),(X),8.3,3.8,(X),(X),8.9,5.2,(X),(X),7.8,5.6
1400000US06037600702,06037600702,"Census Tract 6007.02, Los Angeles County, California",(X),(X),86.0,11.5,(X),(X),81.9,22.8,(X),(X),90.1,4.1,(X),(X),32.2,7.6,(X),(X),23.7,12.8,(X),(X),40.4,8.8
1400000US06037600703,06037600703,"Census Tract 6007.03, Los Angeles County, California",(X),(X),97.3,1.8,(X),(X),96.0,2.9,(X),(X),98.1,1.7,(X),(X),42.6,7.5,(X),(X),38.5,10.0,(X),(X),45.0,9.1
1400000US06037600704,06037600704,"Census Tract 6007.04, Los Angeles County, California",(X),(X),91.4,6.1,(X),(X),90.4,7.6,(X),(X),92.3,5.2,(X),(X),28.2,8.3,(X),(X),25.0,9.3,(X),(X),31.4,9.9
1400000US06037600801,06037600801,"Census Tract 6008.01, Los Angeles County, California",(X),(X),87.3,6.3,(X),(X),81.4,10.7,(X),(X),90.9,5.4,(X),(X),30.8,7.3,(X),(X),31.7,12.5,(X),(X),30.3,9.2
1400000US06037600802,06037600802,"Census Tract 6008.02, Los Angeles County, California",(X),(X),89.4,6.0,(X),(X),83.4,10.2,(X),(X),94.4,4.1,(X),(X),29.4,9.3,(X),(X),25.1,9.8,(X),(X),33.0,10.5
1400000US06037600902,06037600902,"Census Tract 6009.02, Los Angeles County, California",(X),(X),76.9,5.5,(X),(X),71.6,7.6,(X),(X),81.5,6.3,(X),(X),19.5,5.3,(X),(X),19.2,7.9,(X),(X),19.7,6.0
1400000US06037600911,06037600911,"Census Tract 6009.11, Los Angeles County, California",(X),(X),78.4,4.8,(X),(X),71.3,6.7,(X),(X),85.8,5.7,(X),(X),22.9,5.7,(X),(X),20.0,7.9,(X),(X),26.0,7.0
1400000US06037600912,06037600912,"Census Tract 6009.12, Los Angeles County, California",(X),(X),59.6,6.0,(X),(X),57.7,8.0,(X),(X),61.3,6.1,(X),(X),18.4,5.1,(X),(X),13.9,5.2,(X),(X),22.4,6.3
1400000US06037601001,06037601001,"Census Tract 6010.01, Los Angeles County, California",(X),(X),84.7,6.1,(X),(X),87.9,8.6,(X),(X),82.8,8.0,(X),(X),23.2,7.4,(X),(X),23.3,12.1,(X),(X),23.2,8.6
1400000US06037601002,06037601002,"Census Tract 6010.02, Los Angeles County, California",(X),(X),76.0,6.3,(X),(X),76.2,10.3,(X),(X),75.8,8.0,(X),(X),10.7,5.0,(X),(X),5.2,5.4,(X),(X),14.0,6.6
1400000US06037601100,06037601100,"Census Tract 6011, Los Angeles County, California",(X),(X),65.2,7.1,(X),(X),60.9,8.2,(X),(X),68.8,9.9,(X),(X),12.3,3.4,(X),(X),13.3,5.8,(X),(X),11.5,5.0
1400000US06037601202,06037601202,"Census Tract 6012.02, Los Angeles County, California",(X),(X),59.8,8.4,(X),(X),53.4,9.4,(X),(X),66.6,10.0,(X),(X),14.6,5.0,(X),(X),13.0,6.0,(X),(X),16.2,7.4
1400000US06037601211,06037601211,"Census Tract 6012.11, Los Angeles County, California",(X),(X),75.0,5.7,(X),(X),67.1,9.4,(X),(X),82.0,5.9,(X),(X),14.7,4.4,(X),(X),14.3,6.5,(X),(X),15.0,6.1
1400000US06037601212,06037601212,"Census Tract 6012.12, Los Angeles County, California",(X),(X),63.2,7.4,(X),(X),60.9,10.1,(X),(X),65.3,7.7,(X),(X),9.9,4.3,(X),(X),9.7,6.0,(X),(X),10.0,5.9
1400000US06037601301,06037601301,"Census Tract 6013.01, Los Angeles County, California",(X),(X),92.7,3.8,(X),(X),93.0,5.2,(X),(X),92.5,4.3,(X),(X),41.9,9.0,(X),(X),37.3,10.9,(X),(X),45.1,10.1
1400000US06037601302,06037601302,"Census Tract 6013.02, Los Angeles County, California",(X),(X),85.9,4.8,(X),(X),77.9,8.7,(X),(X),91.2,4.3,(X),(X),31.2,6.1,(X),(X),24.4,8.2,(X),(X),35.7,7.5
1400000US06037601303,06037601303,"Census Tract 6013.03, Los Angeles County, California",(X),(X),84.6,4.8,(X),(X),75.6,8.0,(X),(X),90.7,4.7,(X),(X),20.8,4.2,(X),(X),19.4,6.8,(X),(X),21.7,4.5
1400000US06037601401,06037601401,"Census Tract 6014.01, Los Angeles County, California",(X),(X),77.6,5.6,(X),(X),81.9,7.5,(X),(X),72.2,6.9,(X),(X),15.9,3.7,(X),(X),11.6,3.6,(X),(X),21.2,5.9
1400000US06037601402,06037601402,"Census Tract 6014.02, Los Angeles County, California",(X),(X),61.6,7.2,(X),(X),60.8,8.5,(X),(X),62.4,9.0,(X),(X),7.0,3.3,(X),(X),5.2,3.2,(X),(X),8.9,4.9
1400000US06037601501,06037601501,"Census Tract 6015.01, Los Angeles County, California",(X),(X),51.0,8.4,(X),(X),46.3,11.3,(X),(X),55.2,8.6,(X),(X),5.4,2.7,(X),(X),5.1,4.3,(X),(X),5.6,3.6
1400000US06037601502,06037601502,"Census Tract 6015.02, Los Angeles County, California",(X),(X),46.5,6.4,(X),(X),44.9,8.4,(X),(X),48.1,9.3,(X),(X),5.0,2.8,(X),(X),3.2,3.1,(X),(X),6.9,3.8
1400000US06037601600,06037601600,"Census Tract 6016, Los Angeles County, California",(X),(X),53.4,7.8,(X),(X),59.4,10.2,(X),(X),48.1,9.9,(X),(X),10.2,4.6,(X),(X),11.9,6.9,(X),(X),8.7,4.7
1400000US06037601700,06037601700,"Census Tract 6017, Los Angeles County, California",(X),(X),48.1,7.5,(X),(X),45.9,9.8,(X),(X),50.2,10.2,(X),(X),6.0,2.7,(X),(X),5.3,4.2,(X),(X),6.6,3.8
1400000US06037601801,06037601801,"Census Tract 6018.01, Los Angeles County, California",(X),(X),46.1,6.9,(X),(X),40.3,9.3,(X),(X),52.0,8.5,(X),(X),3.7,2.1,(X),(X),2.3,2.3,(X),(X),5.0,2.8
1400000US06037601802,06037601802,"Census Tract 6018.02, Los Angeles County, California",(X),(X),48.6,8.0,(X),(X),44.6,10.8,(X),(X),52.4,10.0,(X),(X),7.0,3.7,(X),(X),4.1,3.8,(X),(X),9.8,6.0
1400000US06037601900,06037601900,"Census Tract 6019, Los Angeles County, California",(X),(X),56.3,7.1,(X),(X),56.1,10.6,(X),(X),56.3,8.2,(X),(X),8.0,4.3,(X),(X),5.9,5.0,(X),(X),9.6,6.3
1400000US06037602002,06037602002,"Census Tract 6020.02, Los Angeles County, California",(X),(X),70.0,5.1,(X),(X),69.5,7.3,(X),(X),70.6,5.9,(X),(X),9.6,4.0,(X),(X),11.4,6.4,(X),(X),7.8,3.5
1400000US06037602003,06037602003,"Census Tract 6020.03, Los Angeles County, California",(X),(X),57.2,5.3,(X),(X),57.6,8.3,(X),(X),56.8,6.8,(X),(X),8.2,2.9,(X),(X),9.0,4.3,(X),(X),7.5,3.8
1400000US06037602004,06037602004,"Census Tract 6020.04, Los Angeles County, California",(X),(X),53.3,5.9,(X),(X),50.8,8.7,(X),(X),55.8,7.7,(X),(X),10.8,3.5,(X),(X),12.3,5.1,(X),(X),9.4,4.6
1400000US06037602103,06037602103,"Census Tract 6021.03, Los Angeles County, California",(X),(X),64.4,8.2,(X),(X),55.2,12.0,(X),(X),72.1,7.3,(X),(X),15.0,5.4,(X),(X),8.8,4.6,(X),(X),20.2,7.7
1400000US06037602104,06037602104,"Census Tract 6021.04, Los Angeles County, California",(X),(X),66.9,5.9,(X),(X),68.0,9.1,(X),(X),66.1,6.8,(X),(X),16.1,4.7,(X),(X),15.9,6.1,(X),(X),16.3,6.5
1400000US06037602105,06037602105,"Census Tract 6021.05, Los Angeles County, California",(X),(X),58.8,8.1,(X),(X),64.4,9.4,(X),(X),53.0,8.9,(X),(X),8.6,3.5,(X),(X),8.3,4.1,(X),(X),8.9,4.5
1400000US06037602106,06037602106,"Census Tract 6021.06, Los Angeles County, California",(X),(X),76.5,6.6,(X),(X),75.9,7.5,(X),(X),77.1,8.0,(X),(X),16.6,6.7,(X),(X),12.5,5.9,(X),(X),21.5,9.5
1400000US06037602200,06037602200,"Census Tract 6022, Los Angeles County, California",(X),(X),80.9,4.8,(X),(X),82.5,7.6,(X),(X),79.1,5.0,(X),(X),31.7,8.1,(X),(X),31.2,7.8,(X),(X),32.2,10.8
1400000US06037602301,06037602301,"Census Tract 6023.01, Los Angeles County, California",(X),(X),82.7,4.4,(X),(X),85.3,4.8,(X),(X),80.0,5.6,(X),(X),30.5,5.1,(X),(X),27.1,5.8,(X),(X),33.8,6.5
1400000US06037602302,06037602302,"Census Tract 6023.02, Los Angeles County, California",(X),(X),94.6,3.2,(X),(X),95.2,3.8,(X),(X),94.0,3.6,(X),(X),58.7,6.3,(X),(X),58.6,8.8,(X),(X),58.9,7.5
1400000US06037602402,06037602402,"Census Tract 6024.02, Los Angeles County, California",(X),(X),71.9,7.5,(X),(X),70.2,10.2,(X),(X),73.4,7.8,(X),(X),20.8,5.1,(X),(X),18.4,5.4,(X),(X),23.0,6.6
1400000US06037602403,06037602403,"Census Tract 6024.03, Los Angeles County, California",(X),(X),80.2,4.3,(X),(X),80.0,5.9,(X),(X),80.4,6.6,(X),(X),20.8,4.9,(X),(X),18.2,6.8,(X),(X),23.5,5.3
1400000US06037602404,06037602404,"Census Tract 6024.04, Los Angeles County, California",(X),(X),76.3,4.2,(X),(X),74.2,6.8,(X),(X),78.3,5.5,(X),(X),23.6,4.8,(X),(X),22.5,6.9,(X),(X),24.6,5.7
1400000US06037602504,06037602504,"Census Tract 6025.04, Los Angeles County, California",(X),(X),82.0,3.8,(X),(X),79.2,6.5,(X),(X),84.4,5.3,(X),(X),22.9,5.1,(X),(X),20.5,6.5,(X),(X),24.9,7.0
1400000US06037602505,06037602505,"Census Tract 6025.05, Los Angeles County, California",(X),(X),72.3,6.0,(X),(X),74.0,7.4,(X),(X),70.6,7.3,(X),(X),19.1,5.7,(X),(X),18.3,7.5,(X),(X),19.8,6.0
1400000US06037602506,06037602506,"Census Tract 6025.06, Los Angeles County, California",(X),(X),76.1,4.8,(X),(X),77.1,7.3,(X),(X),75.4,5.8,(X),(X),13.3,4.5,(X),(X),15.2,7.9,(X),(X),12.1,5.1
1400000US06037602507,06037602507,"Census Tract 6025.07, Los Angeles County, California",(X),(X),86.1,4.4,(X),(X),89.4,5.5,(X),(X),83.6,5.2,(X),(X),20.5,5.4,(X),(X),19.6,6.9,(X),(X),21.3,7.2
1400000US06037602508,06037602508,"Census Tract 6025.08, Los Angeles County, California",(X),(X),78.1,5.3,(X),(X),75.7,7.7,(X),(X),80.1,5.7,(X),(X),19.9,5.3,(X),(X),23.1,6.7,(X),(X),17.3,7.0
1400000US06037602509,06037602509,"Census Tract 6025.09, Los Angeles County, California",(X),(X),68.1,6.3,(X),(X),68.0,6.8,(X),(X),68.2,8.3,(X),(X),12.4,4.5,(X),(X),12.6,5.7,(X),(X),12.3,5.5
1400000US06037602600,06037602600,"Census Tract 6026, Los Angeles County, California",(X),(X),84.0,4.7,(X),(X),84.1,5.7,(X),(X),84.0,5.9,(X),(X),19.3,4.6,(X),(X),23.0,7.1,(X),(X),16.6,5.0
1400000US06037602700,06037602700,"Census Tract 6027, Los Angeles County, California",(X),(X),89.0,4.0,(X),(X),89.2,6.7,(X),(X),88.8,4.1,(X),(X),26.6,5.8,(X),(X),18.1,5.8,(X),(X),33.0,8.7
1400000US06037602801,06037602801,"Census Tract 6028.01, Los Angeles County, California",(X),(X),66.3,7.0,(X),(X),67.0,10.6,(X),(X),65.8,8.2,(X),(X),3.5,2.5,(X),(X),4.2,3.4,(X),(X),3.0,2.5
1400000US06037602802,06037602802,"Census Tract 6028.02, Los Angeles County, California",(X),(X),79.9,5.4,(X),(X),82.6,6.2,(X),(X),77.7,7.2,(X),(X),21.7,5.9,(X),(X),19.6,8.0,(X),(X),23.4,7.7
1400000US06037602900,06037602900,"Census Tract 6029, Los Angeles County, California",(X),(X),65.7,5.1,(X),(X),66.5,6.5,(X),(X),64.9,6.7,(X),(X),9.6,4.1,(X),(X),7.6,4.4,(X),(X),11.6,5.1
1400000US06037603001,06037603001,"Census Tract 6030.01, Los Angeles County, California",(X),(X),76.0,7.0,(X),(X),78.0,8.0,(X),(X),74.0,8.4,(X),(X),19.7,5.4,(X),(X),16.4,5.9,(X),(X),22.9,6.5
1400000US06037603004,06037603004,"Census Tract 6030.04, Los Angeles County, California",(X),(X),82.0,5.8,(X),(X),81.1,8.7,(X),(X),82.9,6.5,(X),(X),32.6,8.0,(X),(X),36.3,9.7,(X),(X),29.0,9.2
1400000US06037603005,06037603005,"Census Tract 6030.05, Los Angeles County, California",(X),(X),82.0,5.0,(X),(X),79.9,8.0,(X),(X),83.6,6.0,(X),(X),18.1,4.4,(X),(X),16.9,6.7,(X),(X),19.0,5.7
1400000US06037603006,06037603006,"Census Tract 6030.06, Los Angeles County, California",(X),(X),92.8,3.4,(X),(X),93.6,3.5,(X),(X),92.0,4.2,(X),(X),29.4,5.9,(X),(X),30.9,8.1,(X),(X),27.9,6.8
1400000US06037603101,06037603101,"Census Tract 6031.01, Los Angeles County, California",(X),(X),89.8,3.4,(X),(X),90.0,5.0,(X),(X),89.6,4.7,(X),(X),28.1,4.8,(X),(X),24.1,6.6,(X),(X),31.7,6.4
1400000US06037603102,06037603102,"Census Tract 6031.02, Los Angeles County, California",(X),(X),82.1,4.1,(X),(X),81.9,5.5,(X),(X),82.3,5.9,(X),(X),22.4,4.3,(X),(X),24.3,5.8,(X),(X),20.8,5.4
1400000US06037603200,06037603200,"Census Tract 6032, Los Angeles County, California",(X),(X),91.5,4.0,(X),(X),97.1,2.9,(X),(X),86.5,6.0,(X),(X),37.7,6.7,(X),(X),39.7,9.8,(X),(X),35.9,8.5
1400000US06037603301,06037603301,"Census Tract 6033.01, Los Angeles County, California",(X),(X),88.0,5.0,(X),(X),90.0,5.8,(X),(X),86.0,5.2,(X),(X),29.8,6.3,(X),(X),34.5,8.3,(X),(X),25.1,6.9
1400000US06037603302,06037603302,"Census Tract 6033.02, Los Angeles County, California",(X),(X),79.2,5.4,(X),(X),85.8,6.1,(X),(X),73.7,7.8,(X),(X),26.6,5.5,(X),(X),19.4,6.6,(X),(X),32.7,8.9
1400000US06037603400,06037603400,"Census Tract 6034, Los Angeles County, California",(X),(X),84.8,5.2,(X),(X),83.8,7.1,(X),(X),85.6,5.4,(X),(X),26.5,5.0,(X),(X),23.8,7.2,(X),(X),29.1,7.2
1400000US06037603500,06037603500,"Census Tract 6035, Los Angeles County, California",(X),(X),80.8,5.1,(X),(X),77.3,7.4,(X),(X),83.9,5.2,(X),(X),20.6,4.1,(X),(X),19.1,4.5,(X),(X),22.0,5.5
1400000US06037603600,06037603600,"Census Tract 6036, Los Angeles County, California",(X),(X),82.2,5.7,(X),(X),79.1,8.4,(X),(X),85.2,5.4,(X),(X),22.0,4.9,(X),(X),25.4,8.0,(X),(X),18.5,5.5
1400000US06037603702,06037603702,"Census Tract 6037.02, Los Angeles County, California",(X),(X),90.7,2.8,(X),(X),89.8,4.6,(X),(X),91.4,3.5,(X),(X),34.3,5.5,(X),(X),34.0,7.1,(X),(X),34.4,6.1
1400000US06037603703,06037603703,"Census Tract 6037.03, Los Angeles County, California",(X),(X),78.6,5.9,(X),(X),78.1,7.5,(X),(X),79.1,5.6,(X),(X),27.5,5.4,(X),(X),26.9,7.2,(X),(X),28.0,6.1
1400000US06037603704,06037603704,"Census Tract 6037.04, Los Angeles County, California",(X),(X),73.2,5.8,(X),(X),68.3,8.8,(X),(X),77.0,6.6,(X),(X),18.8,5.0,(X),(X),15.1,6.6,(X),(X),21.7,6.0
1400000US06037603801,06037603801,"Census Tract 6038.01, Los Angeles County, California",(X),(X),73.0,5.0,(X),(X),72.2,7.2,(X),(X),73.8,6.8,(X),(X),19.7,4.6,(X),(X),19.9,6.8,(X),(X),19.5,6.6
1400000US06037603802,06037603802,"Census Tract 6038.02, Los Angeles County, California",(X),(X),69.6,7.2,(X),(X),64.3,10.2,(X),(X),75.4,7.4,(X),(X),18.2,5.6,(X),(X),18.3,9.0,(X),(X),18.1,6.1
1400000US06037603900,06037603900,"Census Tract 6039, Los Angeles County, California",(X),(X),69.9,7.1,(X),(X),76.5,6.2,(X),(X),63.7,9.4,(X),(X),16.5,5.3,(X),(X),16.1,6.8,(X),(X),16.8,5.9
1400000US06037604001,06037604001,"Census Tract 6040.01, Los Angeles County, California",(X),(X),76.1,5.1,(X),(X),75.7,6.6,(X),(X),76.4,6.0,(X),(X),14.5,4.3,(X),(X),12.8,5.1,(X),(X),16.4,5.7
1400000US06037604002,06037604002,"Census Tract 6040.02, Los Angeles County, California",(X),(X),74.0,5.5,(X),(X),73.1,7.2,(X),(X),74.7,7.3,(X),(X),20.5,4.3,(X),(X),20.9,6.7,(X),(X),20.2,5.5
1400000US06037604100,06037604100,"Census Tract 6041, Los Angeles County, California",(X),(X),78.3,4.9,(X),(X),79.4,6.4,(X),(X),77.1,7.5,(X),(X),16.8,5.1,(X),(X),13.6,5.5,(X),(X),20.8,9.1
1400000US06037609900,06037609900,"Census Tract 6099, Los Angeles County, California",(X),(X),71.3,6.1,(X),(X),68.3,7.6,(X),(X),74.1,7.7,(X),(X),19.8,5.2,(X),(X),16.9,5.3,(X),(X),22.5,7.0
1400000US06037620001,06037620001,"Census Tract 6200.01, Los Angeles County, California",(X),(X),93.4,3.0,(X),(X),92.7,3.6,(X),(X),94.0,4.1,(X),(X),47.6,6.8,(X),(X),54.5,9.0,(X),(X),41.8,7.6
1400000US06037620002,06037620002,"Census Tract 6200.02, Los Angeles County, California",(X),(X),96.2,2.9,(X),(X),96.8,4.2,(X),(X),95.6,4.1,(X),(X),56.0,5.8,(X),(X),55.6,7.1,(X),(X),56.3,8.6
1400000US06037620101,06037620101,"Census Tract 6201.01, Los Angeles County, California",(X),(X),96.7,2.2,(X),(X),96.4,2.8,(X),(X),96.9,2.6,(X),(X),50.1,7.6,(X),(X),48.6,10.8,(X),(X),51.5,9.1
1400000US06037620102,06037620102,"Census Tract 6201.02, Los Angeles County, California",(X),(X),94.7,2.6,(X),(X),96.4,2.9,(X),(X),93.2,3.8,(X),(X),50.9,5.3,(X),(X),49.8,7.0,(X),(X),51.9,7.3
1400000US06037620201,06037620201,"Census Tract 6202.01, Los Angeles County, California",(X),(X),99.6,0.6,(X),(X),100.0,4.6,(X),(X),99.1,1.3,(X),(X),84.5,5.0,(X),(X),90.7,4.9,(X),(X),76.7,8.3
1400000US06037620301,06037620301,"Census Tract 6203.01, Los Angeles County, California",(X),(X),99.0,1.0,(X),(X),99.5,0.8,(X),(X),98.6,1.6,(X),(X),73.3,5.3,(X),(X),73.0,6.2,(X),(X),73.5,6.4
1400000US06037620303,06037620303,"Census Tract 6203.03, Los Angeles County, California",(X),(X),97.4,1.9,(X),(X),99.9,0.3,(X),(X),95.0,3.7,(X),(X),81.8,4.8,(X),(X),81.1,6.3,(X),(X),82.5,6.3
1400000US06037620305,06037620305,"Census Tract 6203.05, Los Angeles County, California",(X),(X),100.0,0.8,(X),(X),100.0,1.5,(X),(X),100.0,1.5,(X),(X),76.9,5.4,(X),(X),77.9,6.3,(X),(X),75.9,7.2
1400000US06037620400,06037620400,"Census Tract 6204, Los Angeles County, California",(X),(X),98.9,1.0,(X),(X),99.4,1.0,(X),(X),98.5,1.6,(X),(X),68.7,5.8,(X),(X),66.3,9.2,(X),(X),70.8,6.0
1400000US06037620501,06037620501,"Census Tract 6205.01, Los Angeles County, California",(X),(X),97.8,1.4,(X),(X),98.1,1.7,(X),(X),97.5,1.9,(X),(X),50.0,7.7,(X),(X),43.3,9.1,(X),(X),57.2,8.9
1400000US06037620521,06037620521,"Census Tract 6205.21, Los Angeles County, California",(X),(X),97.1,1.8,(X),(X),99.2,1.3,(X),(X),95.2,2.8,(X),(X),53.4,6.5,(X),(X),56.5,7.3,(X),(X),50.5,8.7
1400000US06037620522,06037620522,"Census Tract 6205.22, Los Angeles County, California",(X),(X),95.8,2.2,(X),(X),95.5,3.3,(X),(X),96.0,2.7,(X),(X),54.6,5.7,(X),(X),58.2,8.1,(X),(X),51.0,7.3
1400000US06037620601,06037620601,"Census Tract 6206.01, Los Angeles County, California",(X),(X),96.7,1.9,(X),(X),97.0,2.1,(X),(X),96.4,3.2,(X),(X),50.8,5.6,(X),(X),56.4,7.6,(X),(X),45.5,7.5
1400000US06037620602,06037620602,"Census Tract 6206.02, Los Angeles County, California",(X),(X),93.1,5.5,(X),(X),95.7,3.8,(X),(X),90.4,8.0,(X),(X),52.9,6.1,(X),(X),51.3,8.4,(X),(X),54.6,7.7
1400000US06037620701,06037620701,"Census Tract 6207.01, Los Angeles County, California",(X),(X),96.2,2.5,(X),(X),97.1,2.1,(X),(X),95.5,4.5,(X),(X),63.0,7.6,(X),(X),66.6,8.9,(X),(X),59.5,8.1
1400000US06037620702,06037620702,"Census Tract 6207.02, Los Angeles County, California",(X),(X),97.1,1.7,(X),(X),95.4,3.1,(X),(X),99.0,1.6,(X),(X),54.6,7.5,(X),(X),58.0,10.6,(X),(X),51.0,8.6
1400000US06037620800,06037620800,"Census Tract 6208, Los Angeles County, California",(X),(X),97.2,1.7,(X),(X),97.6,2.2,(X),(X),96.8,2.2,(X),(X),69.6,5.2,(X),(X),71.4,7.3,(X),(X),68.0,6.7
1400000US06037620901,06037620901,"Census Tract 6209.01, Los Angeles County, California",(X),(X),98.1,1.4,(X),(X),99.1,1.3,(X),(X),97.2,2.0,(X),(X),80.4,4.1,(X),(X),85.1,5.5,(X),(X),76.1,6.2
1400000US06037620904,06037620904,"Census Tract 6209.04, Los Angeles County, California",(X),(X),100.0,1.6,(X),(X),100.0,3.6,(X),(X),100.0,2.9,(X),(X),76.1,5.7,(X),(X),69.3,7.4,(X),(X),81.6,7.8
1400000US06037621001,06037621001,"Census Tract 6210.01, Los Angeles County, California",(X),(X),98.3,1.3,(X),(X),98.9,1.3,(X),(X),97.6,2.5,(X),(X),67.9,4.9,(X),(X),66.4,6.7,(X),(X),69.6,6.1
1400000US06037621002,06037621002,"Census Tract 6210.02, Los Angeles County, California",(X),(X),99.6,0.7,(X),(X),99.3,1.4,(X),(X),100.0,9.1,(X),(X),84.0,5.1,(X),(X),80.7,7.2,(X),(X),87.7,5.6
1400000US06037621004,06037621004,"Census Tract 6210.04, Los Angeles County, California",(X),(X),97.3,2.1,(X),(X),97.6,3.0,(X),(X),97.1,2.7,(X),(X),71.0,5.7,(X),(X),75.7,8.3,(X),(X),66.0,8.3
1400000US06037621102,06037621102,"Census Tract 6211.02, Los Angeles County, California",(X),(X),98.3,1.4,(X),(X),98.5,1.9,(X),(X),98.1,1.9,(X),(X),75.9,5.5,(X),(X),75.7,7.6,(X),(X),76.2,6.9
1400000US06037621104,06037621104,"Census Tract 6211.04, Los Angeles County, California",(X),(X),97.7,2.1,(X),(X),95.4,4.0,(X),(X),100.0,1.2,(X),(X),77.0,4.9,(X),(X),77.4,6.4,(X),(X),76.6,6.5
1400000US06037621201,06037621201,"Census Tract 6212.01, Los Angeles County, California",(X),(X),94.7,2.4,(X),(X),96.6,2.1,(X),(X),92.6,4.2,(X),(X),64.6,5.7,(X),(X),64.6,7.7,(X),(X),64.6,6.9
1400000US06037621204,06037621204,"Census Tract 6212.04, Los Angeles County, California",(X),(X),95.6,2.1,(X),(X),99.2,1.1,(X),(X),91.6,4.4,(X),(X),55.8,6.3,(X),(X),59.6,7.6,(X),(X),51.7,8.6
1400000US06037621301,06037621301,"Census Tract 6213.01, Los Angeles County, California",(X),(X),98.5,1.2,(X),(X),96.9,2.4,(X),(X),100.0,1.3,(X),(X),63.5,6.3,(X),(X),67.2,8.3,(X),(X),60.0,7.2
1400000US06037621324,06037621324,"Census Tract 6213.24, Los Angeles County, California",(X),(X),97.6,1.7,(X),(X),96.5,2.9,(X),(X),98.8,1.8,(X),(X),64.2,6.3,(X),(X),63.7,8.1,(X),(X),64.7,8.9
1400000US06037621326,06037621326,"Census Tract 6213.26, Los Angeles County, California",(X),(X),98.7,1.2,(X),(X),99.2,1.2,(X),(X),98.3,2.2,(X),(X),59.7,5.6,(X),(X),60.6,8.1,(X),(X),58.8,7.9
